-9.88109	-6.66554	-3.36878	-3.75067	1477010458250000
-10.0918	-6.82995	-3.46877	-3.67744	1477010458300000
-10.2729	-6.9993	-3.53256	-3.6658	1477010458350000
-10.511	-7.1843	-3.66038	-3.64611	1477010458400000
-10.7118	-7.33263	-3.71785	-3.55696	1477010458450000
-10.9672	-7.49547	-3.87066	-3.49289	1477010458500000
-11.1435	-7.64664	-3.76638	-3.38747	1477010458550000
-11.2904	-7.79805	-3.68805	-3.35997	1477010458600000
-11.4749	-7.93735	-3.69023	-3.28101	1477010458650000
-11.6575	-8.02874	-3.71936	-3.10494	1477010458700000
-11.8355	-8.15714	-3.61211	-2.97123	1477010458750000
-12.0563	-8.23042	-3.72972	-2.77218	1477010458800000
-12.284	-8.37007	-4.01825	-2.89506	1477010458850000
-12.4973	-8.44168	-4.07592	-2.71218	1477010458900000
-12.6851	-8.54597	-3.92223	-2.55194	1477010458950000
-12.9799	-8.62158	-4.14906	-2.38562	1477010459000000
-13.2264	-8.73395	-4.30585	-2.39965	1477010459050000
-13.4576	-8.77167	-4.37296	-2.19242	1477010459100000
-13.6486	-8.83801	-4.15279	-1.98098	1477010459150000
-13.8826	-8.94019	-4.20561	-1.97809	1477010459200000
-14.1345	-9.04305	-4.45681	-2.07596	1477010459250000
-14.3691	-9.15266	-4.47856	-2.08548	1477010459300000
-14.5772	-9.25102	-4.34599	-2.01342	1477010459350000
-14.8876	-9.2234	-4.58684	-1.66213	1477010459400000
-15.1332	-9.31959	-4.57469	-1.66358	1477010459450000
-15.4139	-9.42507	-4.67191	-1.69767	1477010459500000
-15.6299	-9.48926	-4.44655	-1.53551	1477010459550000
-15.9013	-9.55246	-4.55127	-1.48266	1477010459600000
-16.1321	-9.59237	-4.47396	-1.33913	1477010459650000
-16.4005	-9.5559	-4.60251	-1.06704	1477010459700000
-16.5917	-9.5915	-4.45128	-0.993928	1477010459750000
-16.9016	-9.53971	-4.66314	-0.709194	1477010459800000
-17.1414	-9.62207	-4.70733	-0.850448	1477010459850000
-17.4223	-9.61716	-4.81474	-0.715239	1477010459900000
-17.6604	-9.6376	-4.67691	-0.604149	1477010459950000
-17.9354	-9.576	-4.78974	-0.360227	1477010460000000
-18.157	-9.57297	-4.62208	-0.242554	1477010460050000
-18.3619	-9.60465	-4.5638	-0.301166	1477010460100000
-18.5824	-9.61935	-4.5922	-0.325275	1477010460150000
-18.8536	-9.57993	-4.69224	-0.170684	1477010460200000
-19.0673	-9.56785	-4.64595	-0.120725	1477010460250000
-19.3444	-9.40683	-4.78665	0.313996	1477010460300000
-19.5569	-9.36484	-4.55765	0.456537	1477010460350000
-19.838	-9.1997	-4.70411	0.833732	1477010460400000
-20.0652	-9.11368	-4.61682	0.981774	1477010460450000
-20.2208	-9.26754	-4.41374	0.441961	1477010460500000
-20.4429	-9.25874	-4.3932	0.416907	1477010460550000
-20.6905	-9.12171	-4.48024	0.720452	1477010460600000
-20.9191	-9.06889	-4.37499	0.815216	1477010460650000
-21.1298	-8.97392	-4.37422	0.949851	1477010460700000
-21.3484	-8.917	-4.25016	1.02533	1477010460750000
-21.549	-8.8729	-4.22537	1.00311	1477010460800000
-21.7194	-8.77566	-3.88972	1.21664	1477010460850000
-21.9385	-8.65641	-3.95184	1.37355	1477010460900000
-22.1398	-8.5675	-4.0108	1.40983	1477010460950000
-22.3986	-8.42407	-4.13984	1.61485	1477010461000000
-22.5729	-8.34206	-3.92837	1.66048	1477010461050000
-22.8558	-8.02318	-4.147	2.29218	1477010461100000
-23.0288	-7.91186	-3.78062	2.37074	1477010461150000
-23.283	-7.68852	-3.92512	2.66015	1477010461200000
-23.4781	-7.54352	-3.94136	2.68651	1477010461250000
-23.6539	-7.40014	-3.90328	2.70404	1477010461300000
-23.8362	-7.24797	-3.76728	2.77816	1477010461350000
-23.9989	-7.17313	-3.70811	2.6049	1477010461400000
-24.1547	-7.01474	-3.45051	2.72815	1477010461450000
-24.3426	-6.7122	-3.50754	3.16399	1477010461500000
-24.4962	-6.56528	-3.21886	3.18983	1477010461550000
-24.5924	-6.43925	-3.09373	3.08633	1477010461600000
-24.7208	-6.27601	-2.91852	3.1338	1477010461650000
-24.9266	-6.02585	-3.04261	3.39243	1477010461700000
-25.0467	-5.83636	-2.84993	3.46709	1477010461750000
-25.1911	-5.65521	-2.85431	3.48792	1477010461800000
-25.3341	-5.4805	-2.80204	3.49948	1477010461850000
-25.5006	-5.22104	-2.85995	3.72682	1477010461900000
-25.6177	-5.06248	-2.75357	3.65716	1477010461950000
-25.7443	-4.89029	-2.73225	3.62685	1477010462000000
-25.8543	-4.70181	-2.53181	3.66597	1477010462050000
-25.9861	-4.41985	-2.54978	3.92669	1477010462100000
-26.0867	-4.23062	-2.0857	3.9629	1477010462150000
-26.1919	-3.89374	-2.09697	4.32889	1477010462200000
-26.2581	-3.68337	-1.68292	4.3481	1477010462250000
-26.2922	-3.3895	-1.59547	4.54204	1477010462300000
-26.3338	-3.16122	-1.29259	4.56334	1477010462350000
-26.3631	-2.91731	-1.22896	4.59984	1477010462400000
-26.4114	-2.70274	-1.0863	4.56655	1477010462450000
-26.4939	-2.57583	-1.13611	4.30161	1477010462500000
-26.5397	-2.35008	-1.01721	4.33625	1477010462550000
-26.6026	-2.14795	-1.0389	4.29882	1477010462600000
-26.6232	-1.92214	-0.872336	4.33077	1477010462650000
-26.637	-1.63858	-0.818013	4.50506	1477010462700000
-26.6255	-1.43253	-0.406634	4.45973	1477010462750000
-26.639	-1.1831	-0.393806	4.52925	1477010462800000
-26.6599	-0.973074	-0.234847	4.48836	1477010462850000
-26.6828	-0.686464	-0.252584	4.65434	1477010462900000
-26.6635	-0.451887	0.113835	4.65753	1477010462950000
-26.6256	-0.106636	0.178329	4.95367	1477010463000000
-26.5982	0.134621	0.440428	4.93025	1477010463050000
-26.5825	0.459503	0.435209	5.13856	1477010463100000
-26.5588	0.707593	0.530652	5.11049	1477010463150000
-26.5632	1.00071	0.478686	5.21111	1477010463200000
-26.5099	1.28413	0.583948	5.26912	1477010463250000
-26.4692	1.49828	0.598699	5.13825	1477010463300000
-26.4199	1.7069	0.786742	4.99473	1477010463350000
-26.3803	1.89138	0.778319	4.82184	1477010463400000
-26.3041	2.11787	1.10288	4.75783	1477010463450000
-26.2531	2.28718	1.0853	4.57617	1477010463500000
-26.1814	2.50847	1.19467	4.54758	1477010463550000
-26.1103	2.76589	1.21989	4.6273	1477010463600000
-26.0102	2.9837	1.64754	4.54543	1477010463650000
-25.906	3.29733	1.70188	4.77441	1477010463700000
-25.8147	3.53351	1.87126	4.74357	1477010463750000
-25.7169	3.71869	1.86915	4.60664	1477010463800000
-25.5934	3.92421	2.10065	4.5115	1477010463850000
-25.538	4.07996	1.99557	4.32428	1477010463900000
-25.4085	4.27712	2.21644	4.2445	1477010463950000
-25.2493	4.51658	2.31079	4.31996	1477010464000000
-25.0883	4.71792	2.43885	4.27553	1477010464050000
-24.9805	4.91003	2.40795	4.21735	1477010464100000
-24.8146	5.10643	2.65469	4.14708	1477010464150000
-24.6493	5.33816	2.72066	4.21441	1477010464200000
-24.4687	5.52526	3.083	4.08794	1477010464250000
-24.2864	5.69457	3.12592	3.99973	1477010464300000
-24.1141	5.85923	3.35946	3.85283	1477010464350000
-23.947	6.01183	3.34685	3.74838	1477010464400000
-23.7892	6.21158	3.20411	3.81501	1477010464450000
-23.6391	6.35836	3.1728	3.69917	1477010464500000
-23.4789	6.53858	3.26847	3.65918	1477010464550000
-23.2512	6.79523	3.4103	3.86051	1477010464600000
-23.0436	6.94689	3.60221	3.71526	1477010464650000
-22.8382	7.1176	3.64498	3.68075	1477010464700000
-22.6124	7.27066	3.94033	3.53254	1477010464750000
-22.4422	7.39075	3.87096	3.38198	1477010464800000
-22.1977	7.54225	4.28763	3.23047	1477010464850000
-22.0238	7.6843	4.20425	3.17251	1477010464900000
-21.8223	7.87728	4.14165	3.28189	1477010464950000
-21.6294	8.00122	4.10064	3.17618	1477010465000000
-21.4276	8.14537	4.18222	3.10023	1477010465050000
-21.2313	8.13916	4.09945	2.6865	1477010465100000
-21.0252	8.30509	4.0329	2.80143	1477010465150000
-20.8629	8.44941	3.95883	2.80335	1477010465200000
-20.6018	8.58463	4.36504	2.68275	1477010465250000
-20.3516	8.72321	4.42847	2.70157	1477010465300000
-20.1412	8.86353	4.35636	2.73624	1477010465350000
-19.9637	8.93997	4.25415	2.57401	1477010465400000
-19.756	9.06098	4.2443	2.55148	1477010465450000
-19.5526	9.11509	4.19765	2.36478	1477010465500000
-19.2937	9.24257	4.48114	2.31175	1477010465550000
-19.0039	9.33684	4.6017	2.27603	1477010465600000
-18.7782	9.42862	4.68846	2.16425	1477010465650000
-18.5251	9.52473	4.7204	2.13934	1477010465700000
-18.2452	9.57461	5.04207	1.86768	1477010465750000
-17.9401	9.70944	5.16591	1.98552	1477010465800000
-17.6761	9.82233	5.0925	2.07378	1477010465850000
-17.409	9.91875	5.11452	2.05965	1477010465900000
-17.142	10.0172	5.23175	1.99351	1477010465950000
-16.879	10.1255	5.23843	2.01499	1477010466000000
-16.6057	10.2124	5.33389	1.93423	1477010466050000
-16.3794	10.2903	5.24199	1.87593	1477010466100000
-16.1036	10.378	5.37329	1.79475	1477010466150000
-15.9058	10.3575	5.1734	1.50659	1477010466200000
-15.6475	10.4297	5.19158	1.48447	1477010466250000
-15.4658	10.3839	4.97112	1.17113	1477010466300000
-15.1465	10.4296	5.35418	0.993801	1477010466350000
-14.8935	10.4706	5.31925	0.96825	1477010466400000
-14.6482	10.5029	5.12557	1.02754	1477010466450000
-14.4333	10.4492	4.98611	0.763619	1477010466500000
-14.1624	10.479	5.10091	0.69551	1477010466550000
-13.834	10.6555	5.32707	1.05657	1477010466600000
-13.5681	10.7213	5.26837	1.13993	1477010466650000
-13.3433	10.7044	5.14745	0.953771	1477010466700000
-13.0663	10.7383	5.29136	0.836445	1477010466750000
-12.8162	10.8299	5.28597	0.946994	1477010466800000
-12.5359	10.8901	5.3523	0.960974	1477010466850000
-12.3331	10.8314	5.15355	0.693028	1477010466900000
-12.0693	10.869	5.16631	0.704337	1477010466950000
-11.8302	10.9305	5.13793	0.757695	1477010467000000
-11.5379	10.9594	5.2758	0.687828	1477010467050000
-11.3297	10.9584	5.13258	0.588182	1477010467100000
-11.0505	10.9066	5.46427	0.076597	1477010467150000
-10.754	10.8687	5.49422	-0.00883957	1477010467200000
-10.4907	10.8702	5.446	0.0162199	1477010467250000
-10.2736	10.8499	5.30885	-0.0503053	1477010467300000
